"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-07 20:00","2024","07","07","20:00","","M","","M","","M","","M","33","","53","","","","101.12","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-07 21:00","2024","07","07","21:00","","M","","M","","M","","M","33","","50","","","","101.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-07 22:00","2024","07","07","22:00","","M","","M","","M","","M","34","","45","","","","101.14","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-07 23:00","2024","07","07","23:00","","M","","M","","M","","M","33","","41","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 00:00","2024","07","08","00:00","","M","","M","","M","","M","33","","34","","","","101.26","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 01:00","2024","07","08","01:00","","M","","M","","M","","M","34","","32","","","","101.30","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 02:00","2024","07","08","02:00","","M","","M","","M","","M","33","","36","","","","101.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 03:00","2024","07","08","03:00","","M","","M","","M","","M","31","","23","","","","101.36","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 04:00","2024","07","08","04:00","","M","","M","","M","","M","33","","26","","","","101.34","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 05:00","2024","07","08","05:00","","M","","M","","M","","M","33","","29","","","","101.33","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 06:00","2024","07","08","06:00","","M","","M","","M","","M","33","","24","","","","101.39","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 07:00","2024","07","08","07:00","","M","","M","","M","","M","33","","21","","","","101.40","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 08:00","2024","07","08","08:00","","M","","M","","M","","M","34","","16","","","","101.40","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 09:00","2024","07","08","09:00","","M","","M","","M","","M","32","","16","","","","101.40","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 10:00","2024","07","08","10:00","","M","","M","","M","","M","33","","20","","","","101.40","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 11:00","2024","07","08","11:00","","M","","M","","M","","M","33","","12","","","","101.40","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 12:00","2024","07","08","12:00","","M","","M","","M","","M","1","","6","","","","101.39","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 13:00","2024","07","08","13:00","","M","","M","","M","","M","32","","6","","","","101.35","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 14:00","2024","07","08","14:00","","M","","M","","M","","M","34","","16","","","","101.30","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 15:00","2024","07","08","15:00","","M","","M","","M","","M","33","","18","","","","101.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 16:00","2024","07","08","16:00","","M","","M","","M","","M","35","","21","","","","101.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 17:00","2024","07","08","17:00","","M","","M","","M","","M","34","","17","","","","101.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 18:00","2024","07","08","18:00","","M","","M","","M","","M","33","","18","","","","101.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 19:00","2024","07","08","19:00","","M","","M","","M","","M","35","","16","","","","101.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 20:00","2024","07","08","20:00","","M","","M","","M","","M","21","","9","","","","101.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 21:00","2024","07","08","21:00","","M","","M","","M","","M","15","","7","","","","101.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 22:00","2024","07","08","22:00","","M","","M","","M","","M","14","","8","","","","101.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-08 23:00","2024","07","08","23:00","","M","","M","","M","","M","17","","6","","","","101.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 00:00","2024","07","09","00:00","","M","","M","","M","","M","","","0","","","","101.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 01:00","2024","07","09","01:00","","M","","M","","M","","M","33","","10","","","","101.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 02:00","2024","07","09","02:00","","M","","M","","M","","M","34","","13","","","","101.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 03:00","2024","07","09","03:00","","M","","M","","M","","M","33","","12","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 04:00","2024","07","09","04:00","","M","","M","","M","","M","32","","13","","","","101.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 05:00","2024","07","09","05:00","","M","","M","","M","","M","33","","8","","","","101.19","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 06:00","2024","07","09","06:00","","M","","M","","M","","M","35","","6","","","","101.19","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 07:00","2024","07","09","07:00","","M","","M","","M","","M","33","","10","","","","101.16","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 08:00","2024","07","09","08:00","","M","","M","","M","","M","36","","10","","","","101.14","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 09:00","2024","07","09","09:00","","M","","M","","M","","M","14","","4","","","","101.11","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 10:00","2024","07","09","10:00","","M","","M","","M","","M","5","","8","","","","101.08","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 11:00","2024","07","09","11:00","","M","","M","","M","","M","7","","13","","","","101.07","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 12:00","2024","07","09","12:00","","M","","M","","M","","M","9","","4","","","","101.06","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 13:00","2024","07","09","13:00","","M","","M","","M","","M","10","","6","","","","101.05","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 14:00","2024","07","09","14:00","","M","","M","","M","","M","10","","9","","","","101.03","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 15:00","2024","07","09","15:00","","M","","M","","M","","M","11","","14","","","","101.00","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 16:00","2024","07","09","16:00","","M","","M","","M","","M","13","","14","","","","100.99","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 17:00","2024","07","09","17:00","","M","","M","","M","","M","13","","13","","","","100.96","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 18:00","2024","07","09","18:00","","M","","M","","M","","M","12","","18","","","","100.95","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 19:00","2024","07","09","19:00","","M","","M","","M","","M","12","","21","","","","100.94","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 20:00","2024","07","09","20:00","","M","","M","","M","","M","12","","25","","","","100.93","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 21:00","2024","07","09","21:00","","M","","M","","M","","M","12","","26","","","","100.93","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 22:00","2024","07","09","22:00","","M","","M","","M","","M","11","","26","","","","100.91","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-09 23:00","2024","07","09","23:00","","M","","M","","M","","M","10","","28","","","","100.90","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 00:00","2024","07","10","00:00","","M","","M","","M","","M","10","","26","","","","100.88","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 01:00","2024","07","10","01:00","","M","","M","","M","","M","9","","30","","","","100.88","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 02:00","2024","07","10","02:00","","M","","M","","M","","M","10","","32","","","","100.87","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 03:00","2024","07","10","03:00","","M","","M","","M","","M","9","","31","","","","100.83","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 04:00","2024","07","10","04:00","","M","","M","","M","","M","11","","26","","","","100.86","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 05:00","2024","07","10","05:00","","M","","M","","M","","M","13","","14","","","","100.90","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 06:00","2024","07","10","06:00","","M","","M","","M","","M","12","","11","","","","100.92","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 07:00","2024","07","10","07:00","","M","","M","","M","","M","12","","8","","","","100.94","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 08:00","2024","07","10","08:00","","M","","M","","M","","M","11","","14","","","","100.96","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 09:00","2024","07","10","09:00","","M","","M","","M","","M","10","","16","","","","100.99","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 10:00","2024","07","10","10:00","","M","","M","","M","","M","10","","20","","","","101.00","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 11:00","2024","07","10","11:00","","M","","M","","M","","M","10","","24","","","","101.03","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 12:00","2024","07","10","12:00","","M","","M","","M","","M","11","","24","","","","101.05","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 13:00","2024","07","10","13:00","","M","","M","","M","","M","11","","24","","","","101.10","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 14:00","2024","07","10","14:00","","M","","M","","M","","M","11","","21","","","","101.11","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 15:00","2024","07","10","15:00","","M","","M","","M","","M","11","","26","","","","101.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 16:00","2024","07","10","16:00","","M","","M","","M","","M","11","","27","","","","101.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 17:00","2024","07","10","17:00","","M","","M","","M","","M","12","","23","","","","101.19","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 18:00","2024","07","10","18:00","","M","","M","","M","","M","12","","28","","","","101.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 19:00","2024","07","10","19:00","","M","","M","","M","","M","11","","30","","","","101.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 20:00","2024","07","10","20:00","","M","","M","","M","","M","11","","30","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 21:00","2024","07","10","21:00","","M","","M","","M","","M","11","","28","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 22:00","2024","07","10","22:00","","M","","M","","M","","M","11","","31","","","","101.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-10 23:00","2024","07","10","23:00","","M","","M","","M","","M","11","","29","","","","101.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 00:00","2024","07","11","00:00","","M","","M","","M","","M","11","","30","","","","101.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 01:00","2024","07","11","01:00","","M","","M","","M","","M","11","","33","","","","101.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 02:00","2024","07","11","02:00","","M","","M","","M","","M","11","","35","","","","101.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 03:00","2024","07","11","03:00","","M","","M","","M","","M","12","","27","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 04:00","2024","07","11","04:00","","M","","M","","M","","M","16","","11","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 05:00","2024","07","11","05:00","","M","","M","","M","","M","19","","8","","","","101.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 06:00","2024","07","11","06:00","","M","","M","","M","","M","13","","13","","","","101.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 07:00","2024","07","11","07:00"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 08:00","2024","07","11","08:00"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 09:00","2024","07","11","09:00"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 10:00","2024","07","11","10:00"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 11:00","2024","07","11","11:00","","M","","M","","M","","M","12","","17","","","","101.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 12:00","2024","07","11","12:00","","M","","M","","M","","M","12","","25","","","","101.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 13:00","2024","07","11","13:00","","M","","M","","M","","M","12","","28","","","","101.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 14:00","2024","07","11","14:00"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 15:00","2024","07","11","15:00","","M","","M","","M","","M","11","","21","","","","101.19","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 16:00","2024","07","11","16:00","","M","","M","","M","","M","11","","22","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 17:00","2024","07","11","17:00","","M","","M","","M","","M","11","","23","","","","101.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 18:00","2024","07","11","18:00","","M","","M","","M","","M","11","","21","","","","101.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 19:00","2024","07","11","19:00","","M","","M","","M","","M","12","","17","","","","101.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 20:00","2024","07","11","20:00","","M","","M","","M","","M","13","","13","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 21:00","2024","07","11","21:00","","M","","M","","M","","M","12","","8","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 22:00","2024","07","11","22:00","","M","","M","","M","","M","24","","3","","","","101.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-11 23:00","2024","07","11","23:00","","M","","M","","M","","M","14","","7","","","","101.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 00:00","2024","07","12","00:00","","M","","M","","M","","M","13","","8","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 01:00","2024","07","12","01:00","","M","","M","","M","","M","12","","8","","","","101.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 02:00","2024","07","12","02:00","","M","","M","","M","","M","13","","6","","","","101.19","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 03:00","2024","07","12","03:00","","M","","M","","M","","M","12","","12","","","","101.18","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 04:00","2024","07","12","04:00","","M","","M","","M","","M","12","","24","","","","101.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 05:00","2024","07","12","05:00","","M","","M","","M","","M","12","","22","","","","101.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 06:00","2024","07","12","06:00","","M","","M","","M","","M","12","","26","","","","101.18","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 07:00","2024","07","12","07:00","","M","","M","","M","","M","12","","28","","","","101.18","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 08:00","2024","07","12","08:00","","M","","M","","M","","M","13","","26","","","","101.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 09:00","2024","07","12","09:00","","M","","M","","M","","M","17","","3","","","","101.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 10:00","2024","07","12","10:00","","M","","M","","M","","M","11","","5","","","","101.16","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 11:00","2024","07","12","11:00","","M","","M","","M","","M","13","","16","","","","101.14","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 12:00","2024","07","12","12:00","","M","","M","","M","","M","13","","13","","","","101.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 13:00","2024","07","12","13:00","","M","","M","","M","","M","12","","22","","","","101.11","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 14:00","2024","07","12","14:00","","M","","M","","M","","M","12","","26","","","","101.10","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 15:00","2024","07","12","15:00","","M","","M","","M","","M","12","","24","","","","101.08","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 16:00","2024","07","12","16:00","","M","","M","","M","","M","12","","22","","","","101.07","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 17:00","2024","07","12","17:00","","M","","M","","M","","M","12","","22","","","","101.06","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 18:00","2024","07","12","18:00","","M","","M","","M","","M","12","","23","","","","101.02","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 19:00","2024","07","12","19:00","","M","","M","","M","","M","12","","27","","","","100.99","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 20:00","2024","07","12","20:00","","M","","M","","M","","M","11","","27","","","","100.94","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 21:00","2024","07","12","21:00","","M","","M","","M","","M","11","","32","","","","100.92","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 22:00","2024","07","12","22:00","","M","","M","","M","","M","9","","30","","","","100.84","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-12 23:00","2024","07","12","23:00","","M","","M","","M","","M","11","","31","","","","100.81","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 00:00","2024","07","13","00:00","","M","","M","","M","","M","10","","29","","","","100.75","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 01:00","2024","07","13","01:00","","M","","M","","M","","M","9","","27","","","","100.73","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 02:00","2024","07","13","02:00","","M","","M","","M","","M","11","","33","","","","100.68","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 03:00","2024","07","13","03:00","","M","","M","","M","","M","12","","28","","","","100.67","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 04:00","2024","07","13","04:00","","M","","M","","M","","M","11","","30","","","","100.59","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 05:00","2024","07","13","05:00","","M","","M","","M","","M","11","","23","","","","100.53","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 06:00","2024","07","13","06:00","","M","","M","","M","","M","12","","21","","","","100.48","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 07:00","2024","07","13","07:00","","M","","M","","M","","M","12","","12","","","","100.46","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 08:00","2024","07","13","08:00","","M","","M","","M","","M","11","","18","","","","100.41","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 09:00","2024","07","13","09:00","","M","","M","","M","","M","28","","7","","","","100.38","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 10:00","2024","07","13","10:00","","M","","M","","M","","M","","","0","","","","100.37","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 11:00","2024","07","13","11:00","","M","","M","","M","","M","14","","6","","","","100.34","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 12:00","2024","07","13","12:00","","M","","M","","M","","M","13","","4","","","","100.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 13:00","2024","07","13","13:00","","M","","M","","M","","M","14","","4","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 14:00","2024","07","13","14:00","","M","","M","","M","","M","","","0","","","","100.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 15:00","2024","07","13","15:00","","M","","M","","M","","M","","","0","","","","100.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 16:00","2024","07","13","16:00","","M","","M","","M","","M","14","","8","","","","100.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 17:00","2024","07","13","17:00","","M","","M","","M","","M","31","","4","","","","100.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 18:00","2024","07","13","18:00","","M","","M","","M","","M","28","","4","","","","100.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 19:00","2024","07","13","19:00","","M","","M","","M","","M","31","","3","","","","100.14","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 20:00","2024","07","13","20:00","","M","","M","","M","","M","35","","5","","","","100.11","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 21:00","2024","07","13","21:00","","M","","M","","M","","M","30","","7","","","","100.08","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 22:00","2024","07","13","22:00","","M","","M","","M","","M","21","","6","","","","100.03","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-13 23:00","2024","07","13","23:00","","M","","M","","M","","M","31","","6","","","","100.00","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 00:00","2024","07","14","00:00","","M","","M","","M","","M","34","","7","","","","100.00","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 01:00","2024","07","14","01:00","","M","","M","","M","","M","8","","12","","","","99.97","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 02:00","2024","07","14","02:00","","M","","M","","M","","M","2","","8","","","","99.93","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 03:00","2024","07","14","03:00","","M","","M","","M","","M","5","","7","","","","99.92","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 04:00","2024","07","14","04:00","","M","","M","","M","","M","35","","9","","","","99.90","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 05:00","2024","07","14","05:00","","M","","M","","M","","M","34","","7","","","","99.89","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 06:00","2024","07","14","06:00","","M","","M","","M","","M","36","","12","","","","99.89","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 07:00","2024","07","14","07:00","","M","","M","","M","","M","36","","18","","","","99.89","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 08:00","2024","07","14","08:00","","M","","M","","M","","M","34","","13","","","","99.90","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 09:00","2024","07","14","09:00","","M","","M","","M","","M","35","","21","","","","99.86","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 10:00","2024","07","14","10:00","","M","","M","","M","","M","31","","8","","","","99.86","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 11:00","2024","07","14","11:00","","M","","M","","M","","M","","","0","","","","99.86","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 12:00","2024","07","14","12:00","","M","","M","","M","","M","31","","7","","","","99.82","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 13:00","2024","07","14","13:00","","M","","M","","M","","M","36","","3","","","","99.81","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 14:00","2024","07","14","14:00","","M","","M","","M","","M","13","","4","","","","99.81","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 15:00","2024","07","14","15:00","","M","","M","","M","","M","16","","6","","","","99.79","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 16:00","2024","07","14","16:00","","M","","M","","M","","M","13","","8","","","","99.78","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 17:00","2024","07","14","17:00","","M","","M","","M","","M","17","","10","","","","99.78","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 18:00","2024","07","14","18:00","","M","","M","","M","","M","13","","10","","","","99.77","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 19:00","2024","07","14","19:00","","M","","M","","M","","M","16","","7","","","","99.74","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 20:00","2024","07","14","20:00","","M","","M","","M","","M","17","","5","","","","99.71","","","","","","NA"
