locationID,date,day_from_start,common_name,total_count,temp_binary,avg_temp,tomst_num,log_count
ARUQ1,2024-07-17,22,Least Sandpiper,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-17,22,Pine Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-17,22,Semipalmated Plover,59,high,5.045165094339622,9,4.07753744390572
ARUQ1,2024-07-17,22,Semipalmated Sandpiper,26,high,5.045165094339622,9,3.258096538021482
ARUQ1,2024-07-17,22,Snow Bunting,16,high,5.045165094339622,9,2.772588722239781
ARUQ1,2024-07-17,22,Spotted Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-17,22,Stilt Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-17,22,White-rumped Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,American Pipit,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-18,23,Baird's Sandpiper,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-18,23,Black Guillemot,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Bluethroat,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Common Redpoll,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Common Tern,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Eastern Yellow Wagtail,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Evening Grosbeak,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-18,23,Gadwall,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Gray-crowned Rosy-Finch,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Lapland Longspur,72,high,5.045165094339622,9,4.276666119016055
ARUQ1,2024-07-18,23,Long-tailed Jaeger,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Northern Wheatear,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-18,23,Parasitic Jaeger,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Pectoral Sandpiper,10,high,5.045165094339622,9,2.302585092994046
ARUQ1,2024-07-18,23,Pine Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Red-necked Phalarope,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-18,23,Red-throated Loon,13,high,5.045165094339622,9,2.5649493574615367
ARUQ1,2024-07-18,23,Ruddy Turnstone,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-18,23,Sanderling,1,high,5.045165094339622,9,0
ARUQ1,2024-07-18,23,Sandhill Crane,56,high,5.045165094339622,9,4.02535169073515
ARUQ1,2024-07-18,23,Semipalmated Plover,231,high,5.045165094339622,9,5.442417710521793
ARUQ1,2024-07-18,23,Semipalmated Sandpiper,42,high,5.045165094339622,9,3.7376696182833684
ARUQ1,2024-07-18,23,Snow Bunting,26,high,5.045165094339622,9,3.258096538021482
ARUQ1,2024-07-18,23,Stilt Sandpiper,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-18,23,Western Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,American Dipper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,American Golden-Plover,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,American Pipit,47,high,5.045165094339622,9,3.8501476017100584
ARUQ1,2024-07-19,24,Bank Swallow,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Clay-colored Sparrow,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-19,24,Common Redpoll,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Dunlin,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-19,24,Evening Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Gray-crowned Rosy-Finch,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Herring Gull,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Lapland Longspur,50,high,5.045165094339622,9,3.912023005428146
ARUQ1,2024-07-19,24,Least Sandpiper,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-19,24,Long-billed Dowitcher,6,high,5.045165094339622,9,1.791759469228055
ARUQ1,2024-07-19,24,Pectoral Sandpiper,5,high,5.045165094339622,9,1.6094379124341003
ARUQ1,2024-07-19,24,Pine Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Pine Siskin,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Red-throated Loon,13,high,5.045165094339622,9,2.5649493574615367
ARUQ1,2024-07-19,24,Sandhill Crane,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Semipalmated Plover,353,high,5.045165094339622,9,5.8664680569332965
ARUQ1,2024-07-19,24,Semipalmated Sandpiper,47,high,5.045165094339622,9,3.8501476017100584
ARUQ1,2024-07-19,24,Snow Bunting,22,high,5.045165094339622,9,3.091042453358316
ARUQ1,2024-07-19,24,Tree Swallow,1,high,5.045165094339622,9,0
ARUQ1,2024-07-19,24,Western Sandpiper,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-19,24,Whimbrel,12,high,5.045165094339622,9,2.4849066497880004
ARUQ1,2024-07-20,25,American Pipit,59,high,5.045165094339622,9,4.07753744390572
ARUQ1,2024-07-20,25,Baird's Sandpiper,5,high,5.045165094339622,9,1.6094379124341003
ARUQ1,2024-07-20,25,Belted Kingfisher,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,Common Redpoll,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,Dunlin,7,high,5.045165094339622,9,1.9459101490553132
ARUQ1,2024-07-20,25,Evening Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,King Eider,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,Lapland Longspur,47,high,5.045165094339622,9,3.8501476017100584
ARUQ1,2024-07-20,25,Least Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,Long-billed Dowitcher,11,high,5.045165094339622,9,2.3978952727983707
ARUQ1,2024-07-20,25,Mallard,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,Pectoral Sandpiper,8,high,5.045165094339622,9,2.0794415416798357
ARUQ1,2024-07-20,25,Red-throated Loon,13,high,5.045165094339622,9,2.5649493574615367
ARUQ1,2024-07-20,25,Ruddy Turnstone,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-20,25,Sandhill Crane,18,high,5.045165094339622,9,2.8903717578961645
ARUQ1,2024-07-20,25,Semipalmated Plover,355,high,5.045165094339622,9,5.872117789475416
ARUQ1,2024-07-20,25,Semipalmated Sandpiper,37,high,5.045165094339622,9,3.6109179126442243
ARUQ1,2024-07-20,25,Snow Bunting,7,high,5.045165094339622,9,1.9459101490553132
ARUQ1,2024-07-20,25,Townsend's Solitaire,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,Western Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,White-winged Crossbill,1,high,5.045165094339622,9,0
ARUQ1,2024-07-20,25,Yellow-bellied Flycatcher,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-21,26,American Golden-Plover,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-21,26,American Pipit,43,high,5.045165094339622,9,3.7612001156935624
ARUQ1,2024-07-21,26,Baird's Sandpiper,6,high,5.045165094339622,9,1.791759469228055
ARUQ1,2024-07-21,26,Black-bellied Plover,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Bluethroat,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Clay-colored Sparrow,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Common Nighthawk,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Common Redpoll,7,high,5.045165094339622,9,1.9459101490553132
ARUQ1,2024-07-21,26,Dunlin,18,high,5.045165094339622,9,2.8903717578961645
ARUQ1,2024-07-21,26,Eastern Yellow Wagtail,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-21,26,Evening Grosbeak,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-21,26,Golden-crowned Sparrow,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Great Horned Owl,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Green-winged Teal,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Hammond's Flycatcher,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Horned Lark,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Lapland Longspur,60,high,5.045165094339622,9,4.0943445622221
ARUQ1,2024-07-21,26,Long-billed Dowitcher,18,high,5.045165094339622,9,2.8903717578961645
ARUQ1,2024-07-21,26,Mallard,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Osprey,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Pectoral Sandpiper,14,high,5.045165094339622,9,2.6390573296152584
ARUQ1,2024-07-21,26,Pine Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Red Crossbill,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Red-throated Loon,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-21,26,Ruddy Turnstone,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Sanderling,1,high,5.045165094339622,9,0
ARUQ1,2024-07-21,26,Sandhill Crane,135,high,5.045165094339622,9,4.90527477843843
ARUQ1,2024-07-21,26,Savannah Sparrow,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-21,26,Semipalmated Plover,519,high,5.045165094339622,9,6.251903883165888
ARUQ1,2024-07-21,26,Semipalmated Sandpiper,8,high,5.045165094339622,9,2.0794415416798357
ARUQ1,2024-07-21,26,Snow Bunting,8,high,5.045165094339622,9,2.0794415416798357
ARUQ1,2024-07-21,26,Western Tanager,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Alder Flycatcher,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,American Golden-Plover,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,American Pipit,29,high,5.045165094339622,9,3.367295829986474
ARUQ1,2024-07-22,27,Baird's Sandpiper,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-22,27,Bank Swallow,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Black-bellied Plover,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Bluethroat,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Common Redpoll,24,high,5.045165094339622,9,3.1780538303479458
ARUQ1,2024-07-22,27,Dunlin,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-22,27,Eastern Yellow Wagtail,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-22,27,Evening Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Greater Yellowlegs,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-22,27,Hammond's Flycatcher,16,high,5.045165094339622,9,2.772588722239781
ARUQ1,2024-07-22,27,Hoary Redpoll,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,King Eider,10,high,5.045165094339622,9,2.302585092994046
ARUQ1,2024-07-22,27,Lapland Longspur,57,high,5.045165094339622,9,4.04305126783455
ARUQ1,2024-07-22,27,Long-billed Dowitcher,34,high,5.045165094339622,9,3.5263605246161616
ARUQ1,2024-07-22,27,Pectoral Sandpiper,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-22,27,Pine Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Red-throated Loon,16,high,5.045165094339622,9,2.772588722239781
ARUQ1,2024-07-22,27,Ruddy Turnstone,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Sandhill Crane,18,high,5.045165094339622,9,2.8903717578961645
ARUQ1,2024-07-22,27,Semipalmated Plover,627,high,5.045165094339622,9,6.440946540632921
ARUQ1,2024-07-22,27,Semipalmated Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Snow Bunting,21,high,5.045165094339622,9,3.044522437723423
ARUQ1,2024-07-22,27,White-winged Crossbill,1,high,5.045165094339622,9,0
ARUQ1,2024-07-22,27,Yellow-bellied Flycatcher,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-23,28,American Pipit,25,high,5.045165094339622,9,3.2188758248682006
ARUQ1,2024-07-23,28,Baird's Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-23,28,Bluethroat,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-23,28,Clay-colored Sparrow,1,high,5.045165094339622,9,0
ARUQ1,2024-07-23,28,Dunlin,9,high,5.045165094339622,9,2.1972245773362196
ARUQ1,2024-07-23,28,Evening Grosbeak,1,high,5.045165094339622,9,0
ARUQ1,2024-07-23,28,Lapland Longspur,64,high,5.045165094339622,9,4.1588830833596715
ARUQ1,2024-07-23,28,Pectoral Sandpiper,10,high,5.045165094339622,9,2.302585092994046
ARUQ1,2024-07-23,28,Red-throated Loon,8,high,5.045165094339622,9,2.0794415416798357
ARUQ1,2024-07-23,28,Ruddy Turnstone,1,high,5.045165094339622,9,0
ARUQ1,2024-07-23,28,Sandhill Crane,17,high,5.045165094339622,9,2.833213344056216
ARUQ1,2024-07-23,28,Semipalmated Plover,396,high,5.045165094339622,9,5.981414211254481
ARUQ1,2024-07-23,28,Semipalmated Sandpiper,6,high,5.045165094339622,9,1.791759469228055
ARUQ1,2024-07-23,28,Smith's Longspur,1,high,5.045165094339622,9,0
ARUQ1,2024-07-23,28,Snow Bunting,49,high,5.045165094339622,9,3.8918202981106265
ARUQ1,2024-07-23,28,Western Tanager,1,high,5.045165094339622,9,0
ARUQ1,2024-07-23,28,Yellow-bellied Flycatcher,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-24,29,American Golden-Plover,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-24,29,American Pipit,28,high,5.045165094339622,9,3.332204510175204
ARUQ1,2024-07-24,29,Baird's Sandpiper,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-24,29,Black Scoter,1,high,5.045165094339622,9,0
ARUQ1,2024-07-24,29,Common Redpoll,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-24,29,Dunlin,6,high,5.045165094339622,9,1.791759469228055
ARUQ1,2024-07-24,29,Lapland Longspur,29,high,5.045165094339622,9,3.367295829986474
ARUQ1,2024-07-24,29,Least Sandpiper,1,high,5.045165094339622,9,0
ARUQ1,2024-07-24,29,Long-billed Dowitcher,1,high,5.045165094339622,9,0
ARUQ1,2024-07-24,29,Pectoral Sandpiper,13,high,5.045165094339622,9,2.5649493574615367
ARUQ1,2024-07-24,29,Pine Grosbeak,2,high,5.045165094339622,9,0.6931471805599453
ARUQ1,2024-07-24,29,Red-breasted Nuthatch,7,high,5.045165094339622,9,1.9459101490553132
ARUQ1,2024-07-24,29,Ruddy Turnstone,1,high,5.045165094339622,9,0
ARUQ1,2024-07-24,29,Sandhill Crane,12,high,5.045165094339622,9,2.4849066497880004
ARUQ1,2024-07-24,29,Semipalmated Plover,311,high,5.045165094339622,9,5.739792912179234
ARUQ1,2024-07-24,29,Semipalmated Sandpiper,5,high,5.045165094339622,9,1.6094379124341003
ARUQ1,2024-07-24,29,Smith's Longspur,1,high,5.045165094339622,9,0
ARUQ1,2024-07-24,29,Snow Bunting,5,high,5.045165094339622,9,1.6094379124341003
ARUQ1,2024-07-24,29,Yellow-bellied Flycatcher,1,high,5.045165094339622,9,0
ARUQ1,2024-07-25,30,American Pipit,13,high,5.045165094339622,9,2.5649493574615367
ARUQ1,2024-07-25,30,Baird's Sandpiper,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-25,30,Common Redpoll,20,high,5.045165094339622,9,2.995732273553991
ARUQ1,2024-07-25,30,Dunlin,4,high,5.045165094339622,9,1.3862943611198906
ARUQ1,2024-07-25,30,Dusky Flycatcher,1,high,5.045165094339622,9,0
ARUQ1,2024-07-25,30,Hammond's Flycatcher,1,high,5.045165094339622,9,0
ARUQ1,2024-07-25,30,Horned Lark,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-25,30,King Eider,11,high,5.045165094339622,9,2.3978952727983707
ARUQ1,2024-07-25,30,Lapland Longspur,82,high,5.045165094339622,9,4.406719247264253
ARUQ1,2024-07-25,30,Least Sandpiper,12,high,5.045165094339622,9,2.4849066497880004
ARUQ1,2024-07-25,30,Long-billed Dowitcher,3,high,5.045165094339622,9,1.0986122886681098
ARUQ1,2024-07-25,30,Pectoral Sandpiper,35,high,5.045165094339622,9,3.5553480614894135
ARUQ1,2024-07-25,30,Red-breasted Nuthatch,9,high,5.045165094339622,9,2.1972245773362196
ARUQ1,2024-07-25,30,Red-throated Loon,1,high,5.045165094339622,9,0
ARUQ1,2024-07-25,30,Sandhill Crane,70,high,5.045165094339622,9,4.248495242049359
ARUQ1,2024-07-25,30,Semipalmated Plover,334,high,5.045165094339622,9,5.811140992976701
ARUQ1,2024-07-25,30,Semipalmated Sandpiper,10,high,5.045165094339622,9,2.302585092994046
ARUQ1,2024-07-25,30,Snow Bunting,10,high,5.045165094339622,9,2.302585092994046
ARUQ1,2024-07-25,30,Yellow-bellied Flycatcher,7,high,5.045165094339622,9,1.9459101490553132
ARUQ10,2024-06-25,0,American Pipit,27,low,3.0907389334262807,33,3.295836866004329
ARUQ10,2024-06-25,0,Brant,13,low,3.0907389334262807,33,2.5649493574615367
ARUQ10,2024-06-25,0,Cackling Goose,12,low,3.0907389334262807,33,2.4849066497880004
ARUQ10,2024-06-25,0,Common Loon,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-25,0,Common Redpoll,122,low,3.0907389334262807,33,4.804021044733257
ARUQ10,2024-06-25,0,Dunlin,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-25,0,Dusky Flycatcher,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-25,0,Greater White-fronted Goose,38,low,3.0907389334262807,33,3.6375861597263857
ARUQ10,2024-06-25,0,Green-winged Teal,8,low,3.0907389334262807,33,2.0794415416798357
ARUQ10,2024-06-25,0,Hoary Redpoll,35,low,3.0907389334262807,33,3.5553480614894135
ARUQ10,2024-06-25,0,King Eider,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-25,0,Lapland Longspur,359,low,3.0907389334262807,33,5.883322388488279
ARUQ10,2024-06-25,0,Long-tailed Duck,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-25,0,Long-tailed Jaeger,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-25,0,Mallard,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-25,0,Pine Grosbeak,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-25,0,Pomarine Jaeger,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-25,0,Red-throated Loon,12,low,3.0907389334262807,33,2.4849066497880004
ARUQ10,2024-06-25,0,Rough-legged Hawk,3,low,3.0907389334262807,33,1.0986122886681098
ARUQ10,2024-06-25,0,Savannah Sparrow,79,low,3.0907389334262807,33,4.3694478524670215
ARUQ10,2024-06-25,0,Smith's Longspur,4,low,3.0907389334262807,33,1.3862943611198906
ARUQ10,2024-06-25,0,Snow Bunting,4,low,3.0907389334262807,33,1.3862943611198906
ARUQ10,2024-06-25,0,Tundra Swan,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-25,0,Yellow-bellied Flycatcher,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-26,1,American Pipit,93,low,3.0907389334262807,33,4.532599493153256
ARUQ10,2024-06-26,1,Brant,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-26,1,Cackling Goose,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-26,1,Common Redpoll,29,low,3.0907389334262807,33,3.367295829986474
ARUQ10,2024-06-26,1,Great Horned Owl,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-26,1,Greater White-fronted Goose,6,low,3.0907389334262807,33,1.791759469228055
ARUQ10,2024-06-26,1,Green-winged Teal,10,low,3.0907389334262807,33,2.302585092994046
ARUQ10,2024-06-26,1,Hoary Redpoll,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-26,1,Horned Lark,7,low,3.0907389334262807,33,1.9459101490553132
ARUQ10,2024-06-26,1,Lapland Longspur,292,low,3.0907389334262807,33,5.676753802268282
ARUQ10,2024-06-26,1,Long-tailed Duck,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-26,1,Red-throated Loon,23,low,3.0907389334262807,33,3.1354942159291497
ARUQ10,2024-06-26,1,Rock Ptarmigan,4,low,3.0907389334262807,33,1.3862943611198906
ARUQ10,2024-06-26,1,Sandhill Crane,12,low,3.0907389334262807,33,2.4849066497880004
ARUQ10,2024-06-26,1,Savannah Sparrow,23,low,3.0907389334262807,33,3.1354942159291497
ARUQ10,2024-06-26,1,Short-eared Owl,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,American Pipit,17,low,3.0907389334262807,33,2.833213344056216
ARUQ10,2024-06-27,2,Bohemian Waxwing,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Brant,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Cackling Goose,22,low,3.0907389334262807,33,3.091042453358316
ARUQ10,2024-06-27,2,Canada Goose,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-27,2,Caspian Tern,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Common Eider,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Common Nighthawk,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Common Redpoll,80,low,3.0907389334262807,33,4.382026634673881
ARUQ10,2024-06-27,2,Greater White-fronted Goose,83,low,3.0907389334262807,33,4.418840607796598
ARUQ10,2024-06-27,2,Green-winged Teal,20,low,3.0907389334262807,33,2.995732273553991
ARUQ10,2024-06-27,2,Lapland Longspur,253,low,3.0907389334262807,33,5.53338948872752
ARUQ10,2024-06-27,2,Least Sandpiper,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Nelson's Sparrow,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Peregrine Falcon,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Red-throated Loon,3,low,3.0907389334262807,33,1.0986122886681098
ARUQ10,2024-06-27,2,Rough-legged Hawk,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Savannah Sparrow,38,low,3.0907389334262807,33,3.6375861597263857
ARUQ10,2024-06-27,2,Short-eared Owl,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-27,2,Smith's Longspur,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-27,2,Snow Goose,3,low,3.0907389334262807,33,1.0986122886681098
ARUQ10,2024-06-27,2,Sora,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,Townsend's Solitaire,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-27,2,White-winged Crossbill,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-28,3,American Pipit,100,low,3.0907389334262807,33,4.605170185988092
ARUQ10,2024-06-28,3,Baird's Sandpiper,7,low,3.0907389334262807,33,1.9459101490553132
ARUQ10,2024-06-28,3,Brant,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,Cackling Goose,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,Canada Goose,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-28,3,Common Redpoll,23,low,3.0907389334262807,33,3.1354942159291497
ARUQ10,2024-06-28,3,Dusky Flycatcher,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-28,3,Greater White-fronted Goose,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,Hoary Redpoll,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,Horned Lark,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-28,3,Lapland Longspur,119,low,3.0907389334262807,33,4.77912349311153
ARUQ10,2024-06-28,3,Least Sandpiper,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,Pectoral Sandpiper,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,Pomarine Jaeger,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,Red-throated Loon,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,Rock Ptarmigan,3,low,3.0907389334262807,33,1.0986122886681098
ARUQ10,2024-06-28,3,Savannah Sparrow,12,low,3.0907389334262807,33,2.4849066497880004
ARUQ10,2024-06-28,3,Short-eared Owl,10,low,3.0907389334262807,33,2.302585092994046
ARUQ10,2024-06-28,3,Smith's Longspur,3,low,3.0907389334262807,33,1.0986122886681098
ARUQ10,2024-06-28,3,Sora,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-28,3,Stilt Sandpiper,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-28,3,Whimbrel,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-28,3,White-winged Crossbill,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-29,4,Lapland Longspur,3,low,3.0907389334262807,33,1.0986122886681098
ARUQ10,2024-06-29,4,Short-eared Owl,3,low,3.0907389334262807,33,1.0986122886681098
ARUQ10,2024-06-29,4,Snow Goose,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,American Pipit,15,low,3.0907389334262807,33,2.70805020110221
ARUQ10,2024-06-30,5,Brant,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Canada Goose,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Caspian Tern,3,low,3.0907389334262807,33,1.0986122886681098
ARUQ10,2024-06-30,5,Common Nighthawk,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Common Redpoll,59,low,3.0907389334262807,33,4.07753744390572
ARUQ10,2024-06-30,5,Dunlin,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Gadwall,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Greater White-fronted Goose,4,low,3.0907389334262807,33,1.3862943611198906
ARUQ10,2024-06-30,5,Green-winged Teal,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Hoary Redpoll,10,low,3.0907389334262807,33,2.302585092994046
ARUQ10,2024-06-30,5,Lapland Longspur,272,low,3.0907389334262807,33,5.605802066295998
ARUQ10,2024-06-30,5,Northern Pintail,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-30,5,Northern Wheatear,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Parasitic Jaeger,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Red-breasted Nuthatch,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Red-throated Loon,54,low,3.0907389334262807,33,3.9889840465642745
ARUQ10,2024-06-30,5,Rock Ptarmigan,13,low,3.0907389334262807,33,2.5649493574615367
ARUQ10,2024-06-30,5,Rough-legged Hawk,2,low,3.0907389334262807,33,0.6931471805599453
ARUQ10,2024-06-30,5,Rusty Blackbird,1,low,3.0907389334262807,33,0
ARUQ10,2024-06-30,5,Sandhill Crane,8,low,3.0907389334262807,33,2.0794415416798357
